symbol,ex_low,ex_high,ema_mean,ema_var,count,updated_ms
SAHARAUSDT,bybit,gate,0.0009074174574814,3.471762067744489e-07,78,1761881104137
SAHARAUSDT,bybit,binance,0.0013142726315754209,9.808874457021442e-08,118,1761963024428
SAHARAUSDT,gate,binance,0.0006007705158655,2.0169216602619722e-07,65,1761881104142
SANDUSDT,gate,bybit,0.0007154886366588,2.3845695173448e-07,41,1761881104145
SANDUSDT,gate,binance,0.0006525532259272,2.1814711114692065e-07,57,1761881104147
SANDUSDT,bybit,binance,0.00023931873041679432,7.639512103332985e-08,65,1761963024434
SANTOSUSDT,binance,gate,0.0454863051299879,0.0001447376473349,40,1761706814145
SAPIENUSDT,gate,binance,0.0008354138553595,3.8396116413349785e-06,38,1761881104153
SAPIENUSDT,gate,bybit,0.0009599643402171,3.0294306022091583e-06,53,1761881104155
SAPIENUSDT,binance,bybit,0.00041181704763603415,1.619246050998518e-07,65,1761961147519
SCRTUSDT,gate,bybit,0.0022036177329032,1.4287514894536995e-06,17,1761686235809
SCRTUSDT,gate,binance,0.0016959536388015,1.5543854514526338e-06,58,1761881104165
SCRTUSDT,bybit,binance,0.0015787093575973452,1.235670070181589e-06,115,1761963024450
SCRUSDT,binance,gate,0.0006090157688685,4.93985640020324e-07,46,1761880153428
SCRUSDT,binance,bybit,0.0005632363650759,3.642716220162069e-07,41,1761880153424
SCRUSDT,gate,bybit,0.0007623060025992,3.832104577054179e-07,25,1761878193920
SEIUSDT,bybit,gate,0.0003634336180309,1.906243376292129e-07,51,1761881104191
SEIUSDT,bybit,binance,0.00016563675901454377,1.0438757158159925e-07,60,1761962089954
SEIUSDT,gate,binance,0.0004440445853996,2.88295274933312e-07,35,1761880153457
SFPUSDT,binance,gate,0.0006375257737214,3.829124360874886e-07,55,1761881104194
SFPUSDT,binance,bybit,0.0014938375861884524,3.570876296013078e-07,116,1761963024471
SFPUSDT,gate,bybit,0.0011236069082362,2.620006731769281e-07,72,1761881104198
SHELLUSDT,gate,binance,0.0011654688384606,1.5633793089383226e-06,7,1761869471428
SHELLUSDT,gate,bybit,0.0012221907594284,1.4888781078121644e-06,34,1761881104205
SHELLUSDT,binance,bybit,0.00116505142939614,1.0928711204571323e-06,98,1761963024476
SIGNUSDT,binance,bybit,0.0003342475286697968,1.368938785555642e-07,95,1761962089973
SIGNUSDT,binance,gate,0.0009963956526264,4.98352916025115e-07,73,1761881104209
SIGNUSDT,bybit,gate,0.0007419291499222,2.9734747691170264e-07,57,1761880153491
SIRENUSDT,gate,binance,0.0023744942135268,1.208585763177086e-06,75,1761881104217
SIRENUSDT,gate,bybit,0.0025806482977148,1.088284926966547e-06,75,1761881104219
SIRENUSDT,binance,bybit,0.00016951415761972733,8.715829251557651e-07,63,1761962089979
SKATEUSDT,gate,binance,0.001906747653361,1.9938808911877782e-06,41,1761879182613
SKLUSDT,binance,bybit,0.00012453198112974748,3.993002007354671e-07,22,1761954665470
SKLUSDT,binance,gate,0.0010558107863204,4.974457749346721e-07,60,1761880153526
SKLUSDT,bybit,gate,0.0013980393738233,7.746902742336133e-07,79,1761881104228
SKYAIUSDT,gate,binance,0.0011565638288683,9.554359698660634e-07,49,1761881104236
SKYAIUSDT,gate,bybit,0.0015813192643508,6.791556701513978e-07,56,1761881104238
SKYAIUSDT,binance,bybit,0.000621906432554284,5.561491856543939e-07,79,1761963024503
SKYUSDT,bybit,gate,0.0012723127522354,4.329336080239557e-07,76,1761881104246
SKYUSDT,bybit,binance,0.0004055931284525774,3.968811236990644e-08,94,1761963024508
SKYUSDT,gate,binance,0.0003467368785692,5.336672631018435e-07,15,1761858709031
SLPUSDT,binance,bybit,0.0007825927074674,6.397334222356143e-07,59,1761880153554
SLPUSDT,binance,gate,0.0018962623901216,1.2018294943470568e-06,79,1761881104256
SLPUSDT,bybit,gate,0.0017625793101694,1.2518097522957996e-06,74,1761881104253
SNXUSDT,binance,bybit,0.00024477020621747723,1.228683387317532e-07,90,1761963024525
SNXUSDT,binance,gate,0.0006059541912265,2.546019625698233e-07,44,1761879182659
SNXUSDT,bybit,gate,0.0003943545709982,5.687018106696954e-07,15,1761879182661
SOLUSDT,gate,binance,0.0001791271407461,2.1298475865826365e-07,33,1761881104278
SOLUSDT,gate,bybit,0.0002165972705994,2.558109618153872e-07,29,1761881104275
SOLUSDT,binance,bybit,0.00010884398132964789,1.2115539206505932e-07,44,1761942601193
SOLVUSDT,binance,bybit,0.0003223207216361,1.56648117208237e-07,60,1761880153608
SOLVUSDT,binance,gate,0.0006444044506276,3.018139600661083e-07,64,1761880153611
SOLVUSDT,bybit,gate,0.0005608958665234,3.441006851697455e-07,62,1761881104283
SOMIUSDT,gate,binance,0.0004739596410791,4.013402445328377e-07,26,1761881104290
SOMIUSDT,gate,bybit,0.0005526660339808,3.872224207289842e-07,29,1761881104292
SOMIUSDT,binance,bybit,0.00016059472707194024,6.504590920220201e-08,83,1761963024543
SONICUSDT,bybit,binance,0.00024161121607719834,1.9560777650173255e-07,65,1761961147642
SONICUSDT,bybit,gate,0.0006696742572646,5.929033460194142e-07,57,1761881104302
SONICUSDT,binance,gate,0.0006740477528883,6.836131339466434e-07,42,1761881104300
SOPHUSDT,binance,bybit,0.0006817163093658832,1.3272366914728866e-07,109,1761963024553
SOPHUSDT,binance,gate,0.0011684562208557,4.025033875963596e-07,74,1761881104305
SOPHUSDT,bybit,gate,0.0003157107496083,2.742610777081448e-07,57,1761880153646
SPELLUSDT,gate,binance,0.0012347380237336,6.231810975658088e-07,49,1761881104317
SPELLUSDT,gate,bybit,0.0008400153245911,4.3205832773447046e-07,29,1761878194073
SPELLUSDT,binance,bybit,0.000269967844261,7.147467758606316e-07,8,1761861623360
SPKUSDT,binance,gate,0.0009241180030302,3.368154660716227e-07,77,1761881104323
SPKUSDT,binance,bybit,0.00016204493332691553,5.5907116617820646e-08,88,1761963024565
SPKUSDT,gate,bybit,0.0004953220424142,8.618062660301438e-07,4,1761876215482
SPXUSDT,bybit,gate,0.0007597477719074,3.326161138067686e-07,60,1761881104333
SPXUSDT,bybit,binance,0.00028815873181372263,1.0943025740473263e-07,94,1761963024570
SPXUSDT,gate,binance,0.0004821647873717,4.801371883687832e-07,32,1761880153679
SQDUSDT,bybit,binance,0.00035624916717684127,2.5788069836613393e-07,48,1761961147673
SQDUSDT,bybit,gate,0.0004799219138229,4.119721122027757e-07,29,1761858709136
SQDUSDT,binance,gate,0.0004636635817579,3.500726988085968e-07,37,1761866513019
SSVUSDT,bybit,binance,0.000783390032265798,1.2862212328101424e-07,111,1761963024583
SSVUSDT,bybit,gate,0.0009005742128685,3.114808034913381e-07,74,1761881104347
SSVUSDT,binance,gate,0.0004842459612946,3.6342617483020765e-07,41,1761881104350
STBLUSDT,gate,bybit,0.0008285940599057,5.219413848036052e-07,46,1761878194116
STBLUSDT,gate,binance,0.001039132422032,6.006880128227637e-07,51,1761880153710
STBLUSDT,bybit,binance,0.0003919747014518652,2.426579579174782e-07,62,1761962090081
STEEMUSDT,gate,binance,0.0010277903731434,8.629602710070459e-07,8,1761685139071
STEEMUSDT,gate,bybit,0.0010259766030981,9.892708611194768e-07,20,1761870474606
STEEMUSDT,binance,bybit,0.00045222605557392135,2.0176279513042966e-07,78,1761961147691
STGUSDT,gate,bybit,0.0007380957365885,5.778619594763767e-07,13,1761878194129
STGUSDT,gate,binance,0.001040480159892,6.540632949402918e-07,25,1761878194131
STGUSDT,bybit,binance,0.0005258153137176059,2.468192374143082e-07,61,1761961147697
STORJUSDT,gate,binance,0.0003714324376148,5.207764462228787e-07,20,1761881104384
STORJUSDT,gate,bybit,0.0012428910602822,3.850570626588043e-07,60,1761881104387
STORJUSDT,binance,bybit,0.001817242159714571,1.8923361763294296e-07,118,1761963024604
STOUSDT,gate,binance,0.0007513468573417,6.999246091891922e-07,20,1761881104394
STOUSDT,gate,bybit,0.0012314898742565,5.426534469194937e-07,45,1761881104396
STOUSDT,binance,bybit,0.001101269198866895,3.4954398609624735e-07,108,1761963024610
STRKUSDT,gate,binance,0.000444193582558,4.649761704077011e-07,19,1761876215575
STRKUSDT,gate,bybit,0.0004091921228238,3.467294690295683e-07,28,1761874251738
STRKUSDT,binance,bybit,0.00032649103075556047,2.6272903161056464e-07,62,1761945388331
STXUSDT,gate,binance,0.0004603162346287,3.868045820318521e-07,27,1761879182806
STXUSDT,gate,bybit,0.0003523254723393,4.359330588090389e-07,20,1761874251744
STXUSDT,binance,bybit,0.0001825825474529295,1.976277825957722e-07,38,1761948135889
SUIUSDT,gate,bybit,0.0002187949681797,7.482396470289e-08,61,1761881104419
SUIUSDT,gate,binance,0.0002511855232575,4.9704736803118666e-08,71,1761881104417
SUIUSDT,bybit,binance,0.00011631488713516482,2.1725962350641855e-08,85,1761962090117
SUNUSDT,gate,binance,0.0005066148615103,2.387526492997464e-07,38,1761881104430
SUNUSDT,gate,bybit,0.0004235261073848,2.702875794575806e-07,34,1761881104428
SUNUSDT,binance,bybit,0.00015460335974925145,1.6850714067545125e-07,40,1761963024636
SUPERUSDT,gate,binance,0.0007703635989643,6.319802451036043e-07,25,1761880153886
SUPERUSDT,gate,bybit,0.0008433349666086,4.802975215572089e-07,42,1761881104440
SUPERUSDT,binance,bybit,0.0004900101646585165,1.2658530440632693e-07,107,1761963024642
SUSDT,bybit,gate,0.0004530222344855,3.206070128663947e-07,49,1761875235768
SUSDT,bybit,binance,0.00040441778080286086,2.0868277413085112e-07,48,1761959286835
SUSDT,gate,binance,0.0007755677209361,2.3791968891592109e-07,47,1761881104443
SUSHIUSDT,binance,bybit,0.00015014380311284165,5.9518696009650095e-08,81,1761963024652
SUSHIUSDT,binance,gate,0.0006690793524623,3.673356490005882e-07,48,1761878194207
SUSHIUSDT,bybit,gate,0.0005271264642371,3.7240277650785844e-07,41,1761878194205
SWARMSUSDT,gate,binance,0.0024424173090681,1.529482848479268e-06,68,1761881104461
SWARMSUSDT,gate,bybit,0.0021482810702982,1.0405043976362482e-06,60,1761881104459
SWARMSUSDT,binance,bybit,0.00030361809213860585,1.9163331050403595e-07,64,1761963024659
SWELLUSDT,gate,binance,0.002112179848848,1.5409753178146997e-06,59,1761881104467
SXPUSDT,bybit,gate,0.0006622409415511,6.521672448839776e-07,50,1761876215656
SXPUSDT,bybit,binance,0.0007273343460234427,6.123325217565707e-07,45,1761946300224
SXPUSDT,gate,binance,0.0011049039102863,5.025868270493625e-07,42,1761881104473
SXTUSDT,gate,bybit,0.0009917216339569,6.766374546627166e-07,39,1761881104479
SXTUSDT,gate,binance,0.0011837668306873,7.640906755585919e-07,51,1761881104481
SXTUSDT,bybit,binance,0.0002948386321029933,1.5155702644311774e-07,102,1761963024675
SYNUSDT,gate,binance,0.0055957466333182,3.0692733797610095e-05,51,1761881104486
SYNUSDT,gate,bybit,0.0065150264736467,2.9850776253498824e-05,51,1761881104489
SYNUSDT,binance,bybit,0.0010052730482408153,3.4991654231722623e-07,107,1761963024681
SYRUPUSDT,gate,binance,0.0006033135792395,3.643359479943201e-07,33,1761880154053
SYRUPUSDT,gate,bybit,0.0009853684061264,4.169627322958478e-07,59,1761881104498
SYRUPUSDT,binance,bybit,0.000774506669048159,2.139106688762424e-07,113,1761963024687
SYSUSDT,binance,gate,0.0006826480529052,7.383282916893697e-07,30,1761865518164
SYSUSDT,binance,bybit,0.001497470875495219,5.393744223366272e-07,107,1761963024693
SYSUSDT,gate,bybit,0.0022201114497467,9.640100027488636e-07,76,1761881104503
TACUSDT,gate,bybit,0.0011225094702203,7.91639845174272e-07,37,1761874251877
TACUSDT,gate,binance,0.0024205220681719,2.082148918597608e-06,66,1761881104513
TACUSDT,bybit,binance,0.0017554396138572616,2.766117891509029e-06,110,1761962090193
TAGUSDT,gate,binance,0.0028174214836453,2.2004700492048062e-06,76,1761881104516
TAIKOUSDT,gate,bybit,0.0004719574339809,5.270526995758418e-07,15,1761878194278
TAIKOUSDT,gate,binance,0.0008259649507508,3.333336580600922e-07,50,1761881104523
TAIKOUSDT,bybit,binance,0.00039362555991814504,4.220289108591886e-07,106,1761963024711
TAKEUSDT,gate,binance,0.002785619427073,3.114747532011497e-06,69,1761881104530
TANSSIUSDT,gate,binance,0.0027754577935318,4.846329761186162e-06,26,1761880154149
TAOUSDT,binance,gate,0.000345548529417,2.8409427866355005e-07,29,1761881104540
TAOUSDT,binance,bybit,0.00033201933398828654,5.590076509458506e-08,88,1761963024729
TAOUSDT,gate,bybit,0.0005406679124718,2.556342575857126e-07,56,1761880154155
TAUSDT,bybit,gate,0.0004358636828393,7.665402391296733e-07,14,1761881104546
TAUSDT,bybit,binance,0.0007993321418955054,4.5966675565677936e-07,116,1761963024735
TAUSDT,gate,binance,0.0025604812848833,1.3088963225379043e-06,78,1761880154174
THETAUSDT,binance,bybit,0.00028003753111436924,1.194361714422743e-07,62,1761963024741
THETAUSDT,binance,gate,0.0007085577666232,3.4694374513079934e-07,40,1761879182976
THETAUSDT,bybit,gate,0.0003684528010942,3.910819941049452e-07,44,1761880154184
THEUSDT,binance,bybit,0.000181266346711,7.375659412980209e-07,8,1761699303525
THEUSDT,binance,gate,0.0004884085156009,3.177796971763216e-07,45,1761881104562
THEUSDT,bybit,gate,0.0014091210190651,3.018887982035924e-07,76,1761881104560
TIAUSDT,gate,binance,0.0006119680411328,1.815300939661395e-07,60,1761880154210
TIAUSDT,gate,bybit,0.000504821221108,3.6595083158928745e-07,29,1761881104570
TIAUSDT,binance,bybit,0.0001570736293665,3.6117914863885257e-07,22,1761881104568
TLMUSDT,gate,binance,0.0007786533568199,4.166346596082284e-07,33,1761881104573
TLMUSDT,gate,bybit,0.0014432263583498,8.529445981520434e-07,30,1761881104577
TLMUSDT,binance,bybit,0.0003855130544416926,3.035520593110532e-07,78,1761963024760
TNSRUSDT,bybit,gate,0.0017076049733103,1.205963881853047e-06,69,1761881104584
TNSRUSDT,bybit,binance,0.001656625389090412,2.994307063966798e-07,117,1761963024767
TNSRUSDT,gate,binance,0.0011718798955677,6.781916678781909e-07,40,1761881104589
TOKENUSDT,binance,gate,0.0003939701278825,6.864096892287925e-07,26,1761881104592
TOSHIUSDT,binance,gate,0.0021408792797051,1.9052272724872568e-06,76,1761881104595
TOWNSUSDT,binance,bybit,0.0002226091874431979,3.332397395464457e-07,93,1761963024780
TOWNSUSDT,binance,gate,0.0011822943323157,6.181259814365618e-07,67,1761881104600
TOWNSUSDT,bybit,gate,0.000828255413878,5.025558973329175e-07,57,1761881104602
TRADOORUSDT,gate,binance,0.001775174672043,1.1014664623520509e-06,69,1761881104605
TRBUSDT,binance,gate,0.0007204353582599,3.160307278473327e-07,48,1761881104611
TRBUSDT,binance,bybit,0.0009355430775979847,1.235109247778749e-07,117,1761963024790
TRBUSDT,gate,bybit,0.0007450056235087,3.74057678332121e-07,61,1761879183044
TREEUSDT,binance,gate,0.0007414883833704,2.721300495281973e-07,65,1761881104618
TREEUSDT,binance,bybit,0.0007341329852738901,1.6263585925433953e-07,94,1761953731561
TREEUSDT,gate,bybit,0.0007424560329,5.661229823806334e-07,39,1761878194384
TRUMPUSDT,bybit,binance,0.0006217547810953,6.77874980135237e-07,12,1761702539050
TRUMPUSDT,bybit,gate,0.0005243831007802,4.84972710043851e-07,25,1761706814583
TRUMPUSDT,binance,gate,0.0002639091646058,2.577602593065664e-07,31,1761706814580
TRUTHUSDT,binance,bybit,0.0015390894804561085,3.5089177438534024e-07,103,1761963024801
TRUTHUSDT,binance,gate,0.0014432668356954,1.184621860391875e-06,60,1761881104627
TRUTHUSDT,bybit,gate,0.001172168814203,6.530217836955913e-07,38,1761881104629
TRUUSDT,gate,binance,0.0013776678444295,1.0563024425283695e-06,34,1761880154360
TRUUSDT,gate,bybit,0.001576855753199,1.2817060738126668e-06,26,1761880154368
TRUUSDT,binance,bybit,0.0006727075848150084,6.697825772879451e-07,42,1761938703951
TRXUSDT,gate,bybit,0.0001395955850472,1.1663228405679012e-07,44,1761872365657
TRXUSDT,gate,binance,0.000163934362131,7.214857362911177e-08,55,1761878194408
TRXUSDT,bybit,binance,0.00013282071602517775,1.741667307359514e-08,89,1761963024820
TURBOUSDT,gate,binance,0.0005386853530552,2.018226308513029e-07,55,1761881104647
TUSDT,bybit,binance,0.00044740443518386024,3.0659069672336146e-07,79,1761957430090
TUSDT,bybit,gate,0.000934350205961,1.123672992995459e-06,78,1761881104663
TUSDT,binance,gate,0.000981087625128,9.914524108345211e-07,65,1761881104661
TUTUSDT,gate,binance,0.0008160391723741,1.1047958216937714e-06,29,1761880154454
TUTUSDT,gate,bybit,0.0014953761310543,9.119187372418744e-07,66,1761881104670
TUTUSDT,binance,bybit,0.0009115885598263226,1.9996060089424622e-07,118,1761963024844
TWTUSDT,binance,bybit,0.00017137267950044873,6.460216601252775e-08,63,1761952788088
TWTUSDT,binance,gate,0.000563719182235,2.2739883260756406e-07,45,1761881104677
TWTUSDT,bybit,gate,0.000502259188634,2.568119885895968e-07,46,1761881104675
UBUSDT,bybit,gate,0.001145900987813,5.305675007864151e-07,30,1761881104680
UBUSDT,bybit,binance,0.000743517901142122,4.802813582185915e-07,88,1761963024856
UBUSDT,gate,binance,0.0013289830579392,7.578492623736825e-07,71,1761881104684
UMAUSDT,binance,gate,0.0009073234270246,8.299877002016088e-07,35,1761876215903
UMAUSDT,binance,bybit,0.0005686945475189361,4.0203177523444314e-07,49,1761961147950
UMAUSDT,gate,bybit,0.0009425221678276,3.7775516446692506e-07,47,1761880154508
UNIUSDT,gate,bybit,0.0003759768927057,1.8287510967876795e-07,38,1761880154521
UNIUSDT,gate,binance,0.0004022873122208,1.3354207033760733e-07,55,1761881104699
UNIUSDT,bybit,binance,7.725918033679305e-05,2.2467609003538832e-08,93,1761963024866
USDCUSDT,gate,binance,0.0001283682490575,2.4786907924618828e-08,75,1761881104702
USDCUSDT,gate,bybit,0.0004437793250749,2.241933558354443e-08,80,1761881104704
USDCUSDT,binance,bybit,0.0001728500375087565,2.397266520659919e-08,97,1761962090355
USELESSUSDT,binance,gate,0.0006271511237684,5.1161748038718e-07,27,1761878194486
USELESSUSDT,binance,bybit,0.00034072545915289377,2.918764126022129e-07,59,1761953731637
USELESSUSDT,gate,bybit,0.0009383579884135,4.3123630234034236e-07,51,1761881104712
USTCUSDT,gate,binance,0.0008435807289406,3.62856773582137e-07,58,1761881104719
USTCUSDT,gate,bybit,0.0011337010943491,3.926727252430702e-07,68,1761881104717
USTCUSDT,binance,bybit,0.00040087618317254076,1.5595843748355496e-07,96,1761963024883
USUALUSDT,bybit,binance,0.00017544575474707645,2.4942582632133426e-07,59,1761963024889
USUALUSDT,bybit,gate,0.0007847944125502,4.526459623513337e-07,45,1761881104726
USUALUSDT,binance,gate,0.0008809979511038,4.799125471938718e-07,45,1761881104728
VANAUSDT,binance,gate,0.0012218645523739,8.912274129002751e-07,69,1761881104732
VANAUSDT,binance,bybit,0.0007571083240774332,6.642972913605479e-07,105,1761959287073
VANAUSDT,gate,bybit,0.0011706602988922,8.810033542757609e-07,54,1761881104737
VANRYUSDT,gate,bybit,0.0012944096769154,5.726523070702119e-07,50,1761880154621
VANRYUSDT,gate,binance,0.0024547393719906,1.4819513418254505e-06,80,1761881104744
VANRYUSDT,bybit,binance,0.0010186602180305893,6.354304722942605e-07,116,1761963024903
VELODROMEUSDT,bybit,gate,0.001782797107489,1.5261364975550722e-06,74,1761880154638
VELODROMEUSDT,bybit,binance,0.001515947890107562,9.352847099335723e-07,79,1761954665875
VELODROMEUSDT,gate,binance,0.0009622631390054,5.765621264065969e-07,47,1761881104750
VELVETUSDT,binance,bybit,0.00040988640759799077,5.667073419485716e-07,28,1761955590895
VELVETUSDT,binance,gate,0.0013838964118083,1.994585260488988e-06,28,1761878194538
VELVETUSDT,bybit,gate,0.0012738804200733,1.1663847517284217e-06,27,1761878194536
VETUSDT,bybit,gate,0.0004524892073543,1.916303240443075e-07,67,1761881104772
VETUSDT,bybit,binance,0.000335946761648865,1.3086732131908944e-07,60,1761962090410
VETUSDT,gate,binance,0.0003910082363477,2.570844527675564e-07,40,1761880154670
